vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
0.7003,0.012358526699244976,0.325253963470459,0.662387490272522,807569,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"1. Buyer Intent Data - The detailed analytics with facilities to filter & sort companies by their employee size, location and views helps a lot to analyze the prospect's behavior.
2. The G2 Crowd on-boarding was seamless.
3. The platform is simple and user friendly.",6.0,Excellent product with great analytics
0.6351,0.0675826221704483,0.2725799083709717,0.6598374843597412,4533105,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",There is honestly nothing to dislike at this point.,7.0,Powerful software backed by the best customer service
0.743,0.03964890167117119,0.3006964921951294,0.6596546173095703,7063733,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I would love to be able to create my own reports to pull, as to reduce daily comms with my CSM, although he's quick to reply.",,Kudos to G2 from Product to CS
0.4588,0.011151709593832493,0.32940080761909485,0.6594475507736206,182489,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",We were previously using engagement as a criteria for requesting a review (which we were doing manually). The blend of using NPS along with the automation Advocately provides means we are getting a higher volume of higher quality reviews for less work.,7.0,Great idea and good time saver
0.7871,0.027394263073801994,0.31375882029533386,0.6588469743728638,7078535,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,It's not a dislike but it would be super handy if we could connect buyer intent signals with Slack.,,"Great CS team, powerful tool!"
0.3612,0.052717629820108414,0.29543325304985046,0.6518491506576538,7094730,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Nothing comes to mind. I like all the functionality.,,G2 is a fully comprehensive and informative marketing solution
0.4404,0.01155395619571209,0.3368252217769623,0.6516208052635193,8101866,0.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",It's platform makes it easy to send out reviews,,UNRELIABLE INFORMATION
0.8439,0.013462645933032036,0.33611544966697693,0.6504218578338623,7093183,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"- Create brand awareness 
- Showcase customers reviews the world
- Add trust through G2 badges on marketing assets (website, social media, etc)
- Support for their team!",7.0,A must have for a European startup like us expanding worldwide!
0.0,0.011235359124839306,0.3397289514541626,0.649035632610321,7075421,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Although the paid plan is a little pricey, the platform has many capabilities.",,One of the most trustworthy platforms
0.4215,0.013904704712331295,0.3376343250274658,0.6484609842300415,9169312,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,It would be nice to have some integration capabilities with the essential tier subscription.,,More eyes - more leads
0.5313,0.03937296196818352,0.31328198313713074,0.6473450660705566,728538,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","There are not too many dislikes. We are enjoying the prospect scoring, but understand we can't get more visibility into this data without upgrading.  ",7.0,"Gain Brand Awareness, First Class Support!"
0.6705,0.04526494815945625,0.3106529414653778,0.6440821290016174,7790878,4.5,This review was generated through an in-app integration or from one of G2's partnership integrations. This reviewer was not provided any incentive by G2 for completing this review.,Best to use this product in this market because no other company like G2 had these many products and features to get addressed hear along with practical documentation,,Good to get knowledgeable on all the products
0.4653,0.047746751457452774,0.30850693583488464,0.6437463164329529,574606,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,not 100% user friendly reports but reports itself are good,7.0,Easy to use and great to work with
0.2924,0.01876182109117508,0.338457852602005,0.6427803635597229,199474,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","There is nothing to dislike. As Advocately is relatively new, the features will continue to grow with the feedback of users. ",,Advocately has made creating an advocate marketing program a breeze.
0.5994,0.020064443349838257,0.33718082308769226,0.6427547931671143,2943511,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",Willingness to find solutions to make G2 work well for us.,7.0,"Great onboarding, very attentive"
